,Facility ID,Facility Name,Facility Long,Facility Lat,Facility Type,Material,Year,Service Area Address,Service Area Coordinates,Amount/tons,Direction,Destiny,Facility Region
600,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Metals,2019.0,"54 Kinkel St, Westbury, NY 11590, USA","(40.7558583, -73.56193209999999)",1942.61,Outgoing,Recycled,1
601,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Metals,2019.0,"54 Kinkel St, Westbury, NY 11590, USA","(40.7558583, -73.56193209999999)",1942.61,Outgoing,Recycled,1
602,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Metals,2019.0,"54 Kinkel St, Westbury, NY 11590, USA","(40.7558583, -73.56193209999999)",1942.61,Outgoing,Recycled,1
603,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Metals,2019.0,"54 Kinkel St, Westbury, NY 11590, USA","(40.7558583, -73.56193209999999)",1942.61,Outgoing,Recycled,1
604,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Metals,2019.0,"54 Kinkel St, Westbury, NY 11590, USA","(40.7558583, -73.56193209999999)",1942.61,Outgoing,Recycled,1
605,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Concrete,2019.0,"131 Old Northport Rd, Kings Park, NY 11754, USA","(40.8695478, -73.26932959999999)",939.39,Outgoing,Recycled,1
606,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Concrete,2019.0,"131 Old Northport Rd, Kings Park, NY 11754, USA","(40.8695478, -73.26932959999999)",939.39,Outgoing,Recycled,1
607,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Concrete,2019.0,"131 Old Northport Rd, Kings Park, NY 11754, USA","(40.8695478, -73.26932959999999)",939.39,Outgoing,Recycled,1
608,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Concrete,2019.0,"131 Old Northport Rd, Kings Park, NY 11754, USA","(40.8695478, -73.26932959999999)",939.39,Outgoing,Recycled,1
609,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Concrete,2019.0,"131 Old Northport Rd, Kings Park, NY 11754, USA","(40.8695478, -73.26932959999999)",939.39,Outgoing,Recycled,1
610,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Concrete,2019.0,"131 Old Northport Rd, Kings Park, NY 11754, USA","(40.8695478, -73.26932959999999)",939.39,Outgoing,Recycled,1
611,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Concrete,2019.0,"131 Old Northport Rd, Kings Park, NY 11754, USA","(40.8695478, -73.26932959999999)",939.39,Outgoing,Recycled,1
612,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Concrete,2019.0,"131 Old Northport Rd, Kings Park, NY 11754, USA","(40.8695478, -73.26932959999999)",939.39,Outgoing,Recycled,1
613,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Concrete,2019.0,"131 Old Northport Rd, Kings Park, NY 11754, USA","(40.8695478, -73.26932959999999)",939.39,Outgoing,Recycled,1
614,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Wood,2019.0,"Babylon, NY, USA","(40.71071269999999, -73.36731689999999)",33367.95,Outgoing,Recycled,1
615,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Wood,2019.0,"Babylon, NY, USA","(40.71071269999999, -73.36731689999999)",33367.95,Outgoing,Recycled,1
616,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Wood,2019.0,"Babylon, NY, USA","(40.71071269999999, -73.36731689999999)",33367.95,Outgoing,Recycled,1
617,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Wood,2019.0,"Babylon, NY, USA","(40.71071269999999, -73.36731689999999)",33367.95,Outgoing,Recycled,1
618,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Wood,2019.0,"Babylon, NY, USA","(40.71071269999999, -73.36731689999999)",33367.95,Outgoing,Recycled,1
619,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Wood,2019.0,"Babylon, NY, USA","(40.71071269999999, -73.36731689999999)",33367.95,Outgoing,Recycled,1
620,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Wood,2019.0,"Babylon, NY, USA","(40.71071269999999, -73.36731689999999)",33367.95,Outgoing,Recycled,1
621,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Wood,2019.0,"Babylon, NY, USA","(40.71071269999999, -73.36731689999999)",33367.95,Outgoing,Recycled,1
622,[52M19],Omni Recycling of Babylon Inc,-73.39499330429305,40.73074725005763,Transfer Facility,Wood,2019.0,"Babylon, NY, USA","(40.71071269999999, -73.36731689999999)",33367.95,Outgoing,Recycled,1
623,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"114 Sylvester St, Westbury, NY 11590, USA","(40.7586213, -73.56133559999999)",133438.61,Incoming,,1
624,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"114 Sylvester St, Westbury, NY 11590, USA","(40.7586213, -73.56133559999999)",133438.61,Incoming,,1
625,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"114 Sylvester St, Westbury, NY 11590, USA","(40.7586213, -73.56133559999999)",133438.61,Incoming,,1
626,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"114 Sylvester St, Westbury, NY 11590, USA","(40.7586213, -73.56133559999999)",133438.61,Incoming,,1
627,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"114 Alder St, Wyandanch, NY 11798, USA","(40.7312914, -73.3962075)",133438.61,Incoming,,1
628,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"114 Alder St, Wyandanch, NY 11798, USA","(40.7312914, -73.3962075)",133438.61,Incoming,,1
629,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"114 Alder St, Wyandanch, NY 11798, USA","(40.7312914, -73.3962075)",133438.61,Incoming,,1
630,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"114 Alder St, Wyandanch, NY 11798, USA","(40.7312914, -73.3962075)",133438.61,Incoming,,1
631,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"120 Hausman St, Brooklyn, NY 11222, USA","(40.7277155, -73.9390093)",133438.61,Incoming,,1
632,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"120 Hausman St, Brooklyn, NY 11222, USA","(40.7277155, -73.9390093)",133438.61,Incoming,,1
633,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"120 Hausman St, Brooklyn, NY 11222, USA","(40.7277155, -73.9390093)",133438.61,Incoming,,1
634,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"120 Hausman St, Brooklyn, NY 11222, USA","(40.7277155, -73.9390093)",133438.61,Incoming,,1
635,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"442 Tate St, Holbrook, NY 11741, USA","(40.780281, -73.074426)",133438.61,Incoming,,1
636,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"442 Tate St, Holbrook, NY 11741, USA","(40.780281, -73.074426)",133438.61,Incoming,,1
637,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"442 Tate St, Holbrook, NY 11741, USA","(40.780281, -73.074426)",133438.61,Incoming,,1
638,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"442 Tate St, Holbrook, NY 11741, USA","(40.780281, -73.074426)",133438.61,Incoming,,1
639,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"120 Nancy St, West Babylon, NY 11704, USA","(40.7395179, -73.37672529999999)",133438.61,Incoming,,1
640,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"120 Nancy St, West Babylon, NY 11704, USA","(40.7395179, -73.37672529999999)",133438.61,Incoming,,1
641,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"120 Nancy St, West Babylon, NY 11704, USA","(40.7395179, -73.37672529999999)",133438.61,Incoming,,1
642,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"120 Nancy St, West Babylon, NY 11704, USA","(40.7395179, -73.37672529999999)",133438.61,Incoming,,1
643,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"7 Linden Pl, Oceanside, NY 11572, USA","(40.622904, -73.653151)",133438.61,Incoming,,1
644,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"7 Linden Pl, Oceanside, NY 11572, USA","(40.622904, -73.653151)",133438.61,Incoming,,1
645,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"7 Linden Pl, Oceanside, NY 11572, USA","(40.622904, -73.653151)",133438.61,Incoming,,1
646,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"7 Linden Pl, Oceanside, NY 11572, USA","(40.622904, -73.653151)",133438.61,Incoming,,1
647,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"165 N Village Ave Suite 115, Rockville Centre, NY 11570, USA","(40.6624333, -73.6479367)",133438.61,Incoming,,1
648,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"165 N Village Ave Suite 115, Rockville Centre, NY 11570, USA","(40.6624333, -73.6479367)",133438.61,Incoming,,1
649,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"165 N Village Ave Suite 115, Rockville Centre, NY 11570, USA","(40.6624333, -73.6479367)",133438.61,Incoming,,1
650,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"165 N Village Ave Suite 115, Rockville Centre, NY 11570, USA","(40.6624333, -73.6479367)",133438.61,Incoming,,1
651,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"Suffolk County, NY, USA","(40.9848784, -72.61511689999999)",133438.61,Incoming,,1
652,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"Suffolk County, NY, USA","(40.9848784, -72.61511689999999)",133438.61,Incoming,,1
653,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"Suffolk County, NY, USA","(40.9848784, -72.61511689999999)",133438.61,Incoming,,1
654,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"Suffolk County, NY, USA","(40.9848784, -72.61511689999999)",133438.61,Incoming,,1
655,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"8822 Tunnel Hill Rd, New Lexington, OH 43764, USA","(39.7233362, -82.16343169999999)",136930.2,Outgoing,Disposed,1
656,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"8822 Tunnel Hill Rd, New Lexington, OH 43764, USA","(39.7233362, -82.16343169999999)",136930.2,Outgoing,Disposed,1
657,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"8822 Tunnel Hill Rd, New Lexington, OH 43764, USA","(39.7233362, -82.16343169999999)",136930.2,Outgoing,Disposed,1
658,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"8822 Tunnel Hill Rd, New Lexington, OH 43764, USA","(39.7233362, -82.16343169999999)",136930.2,Outgoing,Disposed,1
659,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"12500 W County Rd 18, Fostoria, OH 44830, USA","(41.1060683, -83.4103559)",136930.2,Outgoing,Disposed,1
660,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"12500 W County Rd 18, Fostoria, OH 44830, USA","(41.1060683, -83.4103559)",136930.2,Outgoing,Disposed,1
661,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"12500 W County Rd 18, Fostoria, OH 44830, USA","(41.1060683, -83.4103559)",136930.2,Outgoing,Disposed,1
662,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,General C&D Debris,2019.0,"12500 W County Rd 18, Fostoria, OH 44830, USA","(41.1060683, -83.4103559)",136930.2,Outgoing,Disposed,1
663,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,Metals,2019.0,"54 Kinkel St, Westbury, NY 11590, USA","(40.7558583, -73.56193209999999)",58.3,Outgoing,Recycled,1
664,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,Metals,2019.0,"54 Kinkel St, Westbury, NY 11590, USA","(40.7558583, -73.56193209999999)",58.3,Outgoing,Recycled,1
665,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,Metals,2019.0,"54 Kinkel St, Westbury, NY 11590, USA","(40.7558583, -73.56193209999999)",58.3,Outgoing,Recycled,1
666,[52M37],One World Recycling LLC,-73.3676949487886,40.705204639263876,Transfer Facility,Metals,2019.0,"54 Kinkel St, Westbury, NY 11590, USA","(40.7558583, -73.56193209999999)",58.3,Outgoing,Recycled,1
667,[52W162R],Pallets-R-Us Inc,-72.93339982641197,40.80234736168323,Transfer Facility,Wood,2019.0,"Brookhaven, NY, USA","(40.8273786, -72.995048)",39010.0,Incoming,,1
668,[52W162R],Pallets-R-Us Inc,-72.93339982641197,40.80234736168323,Transfer Facility,Wood,2019.0,"482 Mill Rd, Coram, NY 11727, USA","(40.8601226, -72.9855651)",39010.0,Outgoing,Recycled,1
669,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"Nassau County, NY, USA","(40.6546145, -73.55941279999999)",939.19,Incoming,,1
670,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"Nassau County, NY, USA","(40.6546145, -73.55941279999999)",939.19,Incoming,,1
671,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"Nassau County, NY, USA","(40.6546145, -73.55941279999999)",939.19,Incoming,,1
672,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"Nassau County, NY, USA","(40.6546145, -73.55941279999999)",939.19,Incoming,,1
673,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"Nassau County, NY, USA","(40.6546145, -73.55941279999999)",939.19,Incoming,,1
674,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"Nassau County, NY, USA","(40.6546145, -73.55941279999999)",939.19,Incoming,,1
675,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"Nassau County, NY, USA","(40.6546145, -73.55941279999999)",939.19,Incoming,,1
676,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"Nassau County, NY, USA","(40.6546145, -73.55941279999999)",939.19,Incoming,,1
677,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"Nassau County, NY, USA","(40.6546145, -73.55941279999999)",939.19,Incoming,,1
678,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"Suffolk County, NY, USA","(40.9848784, -72.61511689999999)",939.19,Incoming,,1
679,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"Suffolk County, NY, USA","(40.9848784, -72.61511689999999)",939.19,Incoming,,1
680,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"Suffolk County, NY, USA","(40.9848784, -72.61511689999999)",939.19,Incoming,,1
681,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"Suffolk County, NY, USA","(40.9848784, -72.61511689999999)",939.19,Incoming,,1
682,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"Suffolk County, NY, USA","(40.9848784, -72.61511689999999)",939.19,Incoming,,1
683,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"Suffolk County, NY, USA","(40.9848784, -72.61511689999999)",939.19,Incoming,,1
684,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"Suffolk County, NY, USA","(40.9848784, -72.61511689999999)",939.19,Incoming,,1
685,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"Suffolk County, NY, USA","(40.9848784, -72.61511689999999)",939.19,Incoming,,1
686,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"Suffolk County, NY, USA","(40.9848784, -72.61511689999999)",939.19,Incoming,,1
687,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"350 Horseblock Road, Brookhaven, NY 11719, USA","(40.80071119999999, -72.92322039999999)",321.25,Outgoing,Disposed,1
688,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"350 Horseblock Road, Brookhaven, NY 11719, USA","(40.80071119999999, -72.92322039999999)",321.25,Outgoing,Disposed,1
689,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"350 Horseblock Road, Brookhaven, NY 11719, USA","(40.80071119999999, -72.92322039999999)",321.25,Outgoing,Disposed,1
690,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"350 Horseblock Road, Brookhaven, NY 11719, USA","(40.80071119999999, -72.92322039999999)",321.25,Outgoing,Disposed,1
691,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"350 Horseblock Road, Brookhaven, NY 11719, USA","(40.80071119999999, -72.92322039999999)",321.25,Outgoing,Disposed,1
692,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"350 Horseblock Road, Brookhaven, NY 11719, USA","(40.80071119999999, -72.92322039999999)",321.25,Outgoing,Disposed,1
693,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"350 Horseblock Road, Brookhaven, NY 11719, USA","(40.80071119999999, -72.92322039999999)",321.25,Outgoing,Disposed,1
694,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"350 Horseblock Road, Brookhaven, NY 11719, USA","(40.80071119999999, -72.92322039999999)",321.25,Outgoing,Disposed,1
695,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"350 Horseblock Road, Brookhaven, NY 11719, USA","(40.80071119999999, -72.92322039999999)",321.25,Outgoing,Disposed,1
696,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"350 Horseblock Road, Brookhaven, NY 11719, USA","(40.80071119999999, -72.92322039999999)",321.25,Outgoing,AOC,1
697,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"350 Horseblock Road, Brookhaven, NY 11719, USA","(40.80071119999999, -72.92322039999999)",321.25,Outgoing,AOC,1
698,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"350 Horseblock Road, Brookhaven, NY 11719, USA","(40.80071119999999, -72.92322039999999)",321.25,Outgoing,AOC,1
699,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"350 Horseblock Road, Brookhaven, NY 11719, USA","(40.80071119999999, -72.92322039999999)",321.25,Outgoing,AOC,1
700,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"350 Horseblock Road, Brookhaven, NY 11719, USA","(40.80071119999999, -72.92322039999999)",321.25,Outgoing,AOC,1
701,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"350 Horseblock Road, Brookhaven, NY 11719, USA","(40.80071119999999, -72.92322039999999)",321.25,Outgoing,AOC,1
702,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"350 Horseblock Road, Brookhaven, NY 11719, USA","(40.80071119999999, -72.92322039999999)",321.25,Outgoing,AOC,1
703,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"350 Horseblock Road, Brookhaven, NY 11719, USA","(40.80071119999999, -72.92322039999999)",321.25,Outgoing,AOC,1
704,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,General C&D Debris,2019.0,"350 Horseblock Road, Brookhaven, NY 11719, USA","(40.80071119999999, -72.92322039999999)",321.25,Outgoing,AOC,1
705,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,Metals,2019.0,"12 Sarah Dr, Farmingdale, NY 11735, USA","(40.7536996, -73.4081386)",40.06,Outgoing,Recycled,1
706,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,Metals,2019.0,"12 Sarah Dr, Farmingdale, NY 11735, USA","(40.7536996, -73.4081386)",40.06,Outgoing,Recycled,1
707,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,Metals,2019.0,"12 Sarah Dr, Farmingdale, NY 11735, USA","(40.7536996, -73.4081386)",40.06,Outgoing,Recycled,1
708,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,Metals,2019.0,"12 Sarah Dr, Farmingdale, NY 11735, USA","(40.7536996, -73.4081386)",40.06,Outgoing,Recycled,1
709,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,Metals,2019.0,"12 Sarah Dr, Farmingdale, NY 11735, USA","(40.7536996, -73.4081386)",40.06,Outgoing,Recycled,1
710,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,Metals,2019.0,"12 Sarah Dr, Farmingdale, NY 11735, USA","(40.7536996, -73.4081386)",40.06,Outgoing,Recycled,1
711,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,Metals,2019.0,"12 Sarah Dr, Farmingdale, NY 11735, USA","(40.7536996, -73.4081386)",40.06,Outgoing,Recycled,1
712,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,Metals,2019.0,"12 Sarah Dr, Farmingdale, NY 11735, USA","(40.7536996, -73.4081386)",40.06,Outgoing,Recycled,1
713,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,Metals,2019.0,"12 Sarah Dr, Farmingdale, NY 11735, USA","(40.7536996, -73.4081386)",40.06,Outgoing,Recycled,1
714,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,Concrete,2019.0,"702 Grand Blvd, Westbury, NY 11590, USA","(40.7474843, -73.5551862)",48.58,Outgoing,Recycled,1
715,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,Concrete,2019.0,"702 Grand Blvd, Westbury, NY 11590, USA","(40.7474843, -73.5551862)",48.58,Outgoing,Recycled,1
716,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,Concrete,2019.0,"702 Grand Blvd, Westbury, NY 11590, USA","(40.7474843, -73.5551862)",48.58,Outgoing,Recycled,1
717,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,Concrete,2019.0,"702 Grand Blvd, Westbury, NY 11590, USA","(40.7474843, -73.5551862)",48.58,Outgoing,Recycled,1
718,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,Concrete,2019.0,"702 Grand Blvd, Westbury, NY 11590, USA","(40.7474843, -73.5551862)",48.58,Outgoing,Recycled,1
719,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,Concrete,2019.0,"702 Grand Blvd, Westbury, NY 11590, USA","(40.7474843, -73.5551862)",48.58,Outgoing,Recycled,1
720,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,Concrete,2019.0,"702 Grand Blvd, Westbury, NY 11590, USA","(40.7474843, -73.5551862)",48.58,Outgoing,Recycled,1
721,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,Concrete,2019.0,"702 Grand Blvd, Westbury, NY 11590, USA","(40.7474843, -73.5551862)",48.58,Outgoing,Recycled,1
722,[52T46],Paragon Recycling & Transfer Corp,-73.3894896655153,40.73063453972074,Transfer Facility,Concrete,2019.0,"702 Grand Blvd, Westbury, NY 11590, USA","(40.7474843, -73.5551862)",48.58,Outgoing,Recycled,1
